MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
119620,Celso Vinícius Yrnoloa Júnior,0,0,0,0,5.3,4.7,6.1,,0.0,3,0,4,EXATAS
908022,Renato Mateus Valverde de Alcântara,0,0,0,0,6.2,6.0,6.8,6.1,0.0,11,2,3,HUMANAS
495203,Celina Vera do Vale,0,0,0,0,7.1,7.1,5.6,6.4,1.0,5,5,3,EXATAS
169042,Luke de Siqueira,0,0,0,0,5.6,5.4,5.8,,1.0,2,2,6,EXATAS
863805,Francielle Quênia da Silva d'Ávila,0,0,0,0,6.1,5.2,5.9,4.8,1.0,4,2,6,EXATAS
226112,Jean Ialzosum,1,3,1,1,0.0,0.0,0.0,,0.0,7,5,3,DIFICULDADE
390161,Lara Celeste Girnacez de Teixeira,0,0,0,0,5.9,6.1,4.9,,,3,4,4,EXATAS
460807,Toninho de Freitas,1,1,1,3,0.0,0.0,0.0,0.0,1.0,7,2,6,DIFICULDADE
694213,Verônica Pepu,0,0,0,0,6.4,6.2,6.6,5.5,1.0,3,4,4,DIFICULDADE
191401,Hércules de Barbosa Neto,0,0,0,0,6.8,6.9,6.3,5.8,0.0,13,3,1,EXATAS
660245,Rebeca Edilene de Rezende,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,3,4,DIFICULDADE
200894,Heron de Abreu,0,0,0,0,7.2,7.5,8.7,7.1,0.0,3,2,3,HUMANAS
854467,Marlon Milton Mufrison,1,1,1,1,0.0,0.0,0.0,0.0,1.0,12,0,3,DIFICULDADE
827191,Roberto de Magalhães da Silva Mercado,0,0,0,0,5.8,5.6,5.0,5.0,1.0,7,0,2,DIFICULDADE
128827,Lúcio Imem,0,0,0,0,5.6,5.6,5.1,4.6,0.0,5,0,5,EXATAS
730251,Suzanne Gigi Benu de Alcântara,0,0,0,0,5.2,5.9,6.1,5.2,0.0,3,2,4,EXATAS
455254,Aline Eloá Anyiman Gomes,0,0,0,0,6.2,6.0,5.6,5.4,1.0,5,1,7,EXATAS
146250,Charles Arnaldo do Nascimento Júnior,0,0,0,0,5.3,5.1,5.6,4.7,0.0,2,2,6,DIFICULDADE
226874,Adrielle Ana Mineiro,0,0,0,0,6.2,6.3,6.6,,,13,0,3,HUMANAS
721887,André Mufutagu de Barbosa,0,0,0,0,7.5,8.1,8.3,7.8,0.0,12,4,2,HUMANAS
423525,Karina de Oliveira,0,0,0,0,6.4,6.3,5.1,5.8,0.0,5,1,3,EXATAS
484196,Lívia Heloísa de Figueira da Silva,0,0,0,0,7.1,6.9,7.3,6.5,0.0,4,5,3,HUMANAS
867251,Lidiane Rangel,0,0,0,0,6.3,6.2,7.7,,,3,2,6,HUMANAS
969848,Mônica Amona,0,0,0,0,7.3,7.6,5.8,6.0,1.0,3,4,4,EXATAS
124074,Elaine Denise de Munhoz,0,0,0,0,6.0,5.7,6.7,,0.0,4,4,3,HUMANAS
909272,Regina Gisele de Pereira Fortes da Silva,0,0,0,0,6.6,6.7,7.4,6.5,1.0,11,5,1,MUITO_BOM
759213,Fred Áureo da Silva Vaz de Bezerra,1,1,1,3,0.0,0.0,0.0,0.0,,2,2,6,DIFICULDADE
609428,Laila Yolanda de Sá Ezfaraszuman Flai,0,0,0,0,7.3,7.5,9.0,7.7,1.0,2,5,2,EXCELENTE
730013,Alana Tatiane de Souza da Rocha,0,0,0,0,7.2,7.4,7.0,6.8,0.0,17,7,1,MUITO_BOM
399329,Jandira de Pascoal,0,0,0,0,7.8,8.2,8.8,7.9,1.0,11,6,1,EXCELENTE
870946,Inácio Edu Góis Burahira da Rocha,0,0,0,0,7.5,7.8,7.2,7.2,0.0,2,5,3,HUMANAS
901180,Kim Hyphi,0,0,0,0,6.6,6.4,8.3,,,2,4,3,HUMANAS
244525,Luara de Moreira,0,0,0,0,6.7,6.4,6.1,5.6,1.0,4,5,3,EXATAS
141946,Eduardo Jardel Guerra,0,0,0,0,7.1,7.0,7.5,6.9,1.0,12,5,3,MUITO_BOM
411283,Patrícia Ayirn de Freitas,0,0,0,0,6.5,6.0,5.2,5.3,1.0,4,5,3,EXATAS
477812,Cibele Marcielle de Paranhos Zuyakugu,0,0,0,0,7.7,6.7,8.8,6.3,,11,5,3,MUITO_BOM
516347,Daiane Nomatsuto Rodrigues,0,0,0,0,6.9,6.9,6.4,,1.0,8,3,3,EXATAS
868682,Lívia da Silva Yarezun,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,4,3,DIFICULDADE
381000,Suely Gilmara Gutierrez Cotre dos Santos,0,0,0,0,6.9,7.7,7.3,6.8,1.0,16,6,1,HUMANAS
266472,Israel Álvaro de Figueira,1,1,1,1,0.0,0.0,0.0,0.0,0.0,16,5,4,DIFICULDADE
372094,Décio Benjamin Fodreonov Roez,0,0,1,1,6.4,4.8,0.0,0.0,0.0,14,0,3,DIFICULDADE
891908,Áureo do Maranhão da Silva Pinhão,3,1,1,1,0.0,0.0,0.0,,1.0,1,2,3,DIFICULDADE
830069,Léia d'Ávila,0,0,0,0,8.0,8.5,9.1,8.0,,8,0,3,EXCELENTE
374289,Marlene Maciel,0,0,0,0,6.8,7.2,7.5,6.8,,13,5,2,HUMANAS
874135,Domingos da Silva de Brito,1,1,3,3,0.0,0.0,0.0,,1.0,3,2,4,DIFICULDADE
774667,Vanda Valverde Rosatto Togazzarnov,0,0,0,0,6.1,5.5,5.3,6.0,1.0,0,3,4,EXATAS
172765,Zenaide Duivic,0,0,0,0,6.9,6.5,7.1,6.3,1.0,5,4,3,HUMANAS
900409,Carolina Juliana Jine de Vieira,3,1,3,1,0.0,0.0,0.0,0.0,,8,4,3,DIFICULDADE
595050,Liane Zulmira Guedes,0,0,0,0,7.7,8.4,9.4,,,17,7,1,EXCELENTE
653114,Monique de Pascoal,3,1,1,3,0.0,0.0,0.0,,0.0,4,1,6,DIFICULDADE
722029,Isaiane Sefurame de Palhares,1,1,1,1,0.0,0.0,0.0,,1.0,11,0,8,DIFICULDADE
862469,Elano de Souza Júnior,0,0,0,0,7.5,7.7,9.6,8.2,0.0,13,6,3,HUMANAS
688810,Willian de Palhares,0,0,0,0,5.9,6.3,7.6,6.6,0.0,4,0,3,HUMANAS
163374,Laércio Saulo de Araújo Marques,0,0,0,0,6.3,5.7,5.1,5.0,1.0,10,5,6,EXATAS
364487,Hellen Mara Alou,0,0,0,0,7.0,6.8,5.8,5.5,0.0,3,6,3,EXATAS
613537,Jaziel Bóris de Freitas Sattum Kroyov,0,0,0,0,7.5,7.5,6.6,6.6,,4,4,3,MUITO_BOM
591760,Paula Cleuza Oarernson,0,0,0,0,6.7,7.0,5.0,5.9,,4,0,1,DIFICULDADE
132499,Max Baremu,0,0,0,0,5.2,4.9,6.7,5.3,,4,1,5,HUMANAS
339600,Juliano de Monteiro,0,0,0,0,7.9,8.1,10.1,7.7,0.0,25,7,1,EXCELENTE
373261,Fabiano Chico Ornan,0,0,0,0,6.4,6.1,7.9,6.0,,5,5,3,HUMANAS
417124,Amanda da Silva Opazzouson Pernipramavic,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFICULDADE
597813,Manuel de Morais Fyiarnman Pimenta,0,0,1,1,6.1,5.8,0.0,0.0,0.0,2,2,5,DIFICULDADE
590731,Yolanda dos Santos,3,1,1,1,0.0,0.0,0.0,0.0,1.0,10,3,5,DIFICULDADE
859147,Demilson de Pereira,0,0,0,0,5.9,4.5,5.4,5.2,1.0,0,2,4,DIFICULDADE
754849,Carla de Holanda,0,0,0,0,6.0,6.0,5.1,,0.0,4,2,6,DIFICULDADE
626416,Oséas de Pereira dos Santos,0,0,0,0,7.1,7.1,7.1,6.7,0.0,5,3,3,HUMANAS
318161,Jack de Espanha,0,0,0,0,6.5,4.3,4.8,,1.0,0,2,6,EXATAS
788600,Fabiano Maciel,0,0,0,0,6.8,7.4,6.1,6.0,1.0,4,3,3,EXATAS
572366,Anakin da Silva de Malta,0,0,0,0,6.3,6.3,6.7,5.3,1.0,0,2,6,HUMANAS
264282,Ângela Suzy Frias de Iglesias do Prado,0,0,0,0,6.4,6.9,6.6,6.1,1.0,4,5,5,MUITO_BOM
476825,Jair Martinho de Oliveira Sanches,0,0,0,0,7.5,7.2,7.8,5.8,1.0,12,1,7,HUMANAS
278392,Joaquim Ozirn de Leite,0,0,0,0,5.9,5.8,5.0,5.5,0.0,0,5,3,DIFICULDADE
961795,Vitor Jason de Lins dos Santos,0,0,0,0,4.6,5.1,5.9,4.6,1.0,3,5,3,EXATAS
476205,Fabrício dos Santos Gomes da Serra Neto,0,0,0,0,4.7,5.5,5.4,5.0,0.0,3,5,3,DIFICULDADE
183807,Sâmia Mayara Lopes,0,0,0,0,6.6,6.7,6.0,,1.0,4,5,5,EXATAS
938147,Cássia Muko Pasornpy,0,0,0,0,7.0,6.0,8.2,6.8,0.0,2,5,2,HUMANAS
456802,Jonas Gabriel da Silva Frias de Lisboa,3,1,1,1,0.0,0.0,0.0,0.0,1.0,7,5,3,DIFICULDADE
327488,Karina Dutra Fragoso de Rezende,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0,2,6,DIFICULDADE
641354,Magali Quésia Tueson,0,0,0,0,6.4,7.0,6.2,6.5,1.0,3,2,4,EXATAS
559337,Gilmar de Gusmão Igli,3,1,1,1,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFICULDADE
158635,Marlene de Cabral Ufem,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,3,5,DIFICULDADE
390814,Raquel Cássia Emfriasão,0,0,0,0,6.5,6.7,5.8,5.8,1.0,4,0,3,EXATAS
787819,Jânio Ayrton Arnyan,0,0,0,0,7.1,7.6,6.1,6.5,,16,5,3,MUITO_BOM
683039,Xilena Velma de Parreira Tristão do Rio,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1,0,3,DIFICULDADE
159673,Oséas Francisco de Paranhos Negrão da Silva,0,0,0,0,6.8,6.8,7.1,,1.0,3,5,3,HUMANAS
827739,Fabiana dos Santos,0,0,0,0,7.3,7.5,6.2,5.4,0.0,4,6,3,EXATAS
875312,Xilena Chida de Paranhos,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,4,3,DIFICULDADE
328286,Tábata da Luz Igamu Herrera,0,0,0,0,6.2,6.1,5.0,4.3,,3,4,3,EXATAS
525701,Valter Moisés de Barbosa Júnior,0,0,0,0,7.6,7.8,5.8,,0.0,16,4,1,EXATAS
266626,Oséas Félix Lopes,0,0,0,0,5.0,5.2,5.6,5.2,,3,1,5,EXATAS
640214,Isaiane Isabel Beai de Mello,0,0,0,0,7.8,7.5,8.2,7.8,,17,7,1,HUMANAS
482933,Cláudia de Paula,1,1,1,1,0.0,0.0,0.0,0.0,1.0,17,4,6,DIFICULDADE
392881,Sara de Martins,0,0,0,0,6.9,5.8,5.9,,1.0,3,3,3,EXATAS
644698,Fabiana Luiza de Oliveira do Amaral,0,0,0,0,7.9,9.0,7.8,7.8,0.0,13,4,4,EXCELENTE
580325,Tatiana Gomes Pesgra,0,0,0,0,5.7,5.2,6.3,5.2,1.0,5,3,1,EXATAS
775428,Davi de Silveira dos Santos,0,0,0,0,5.7,5.3,6.9,4.3,1.0,2,1,4,HUMANAS
237726,Cleuza Alana Jardim,0,0,0,0,7.0,7.1,7.9,,1.0,8,0,4,HUMANAS
252197,Cibele da Paz,0,0,0,0,7.4,7.6,6.8,4.8,0.0,13,7,2,HUMANAS
237806,Robert de Pascoal Franco,0,0,0,0,5.9,5.1,5.7,5.2,1.0,10,1,3,EXATAS
490387,Tiago Glinonu de Bragança,0,0,0,0,7.0,8.3,8.8,,1.0,5,5,3,EXCELENTE
393798,Renato de Álvares Erao,0,0,0,0,5.9,5.9,6.9,6.2,,2,2,3,HUMANAS
487276,Nicolas de Pereira Brasil,0,0,0,0,6.7,7.1,5.7,6.0,1.0,5,2,4,EXATAS
564938,Suzana Núbia de Cardoso Aymca,0,0,0,0,7.2,7.4,7.8,6.9,1.0,4,4,3,EXCELENTE
475223,Caio de Parreira Onezppovic Nimofuzo,0,0,0,0,6.3,6.0,4.9,,1.0,2,0,3,EXATAS
632232,Ana Necemson,0,0,0,0,5.9,5.4,7.1,,,0,5,5,HUMANAS
718505,Frederico Heitor de Brito Gomes,0,0,0,0,5.6,5.6,6.1,5.4,1.0,2,2,5,EXATAS
329731,Valter Otávio Pinhão Espada,0,0,0,0,6.3,5.3,5.9,,,5,5,3,EXATAS
798873,Mike Emiai,0,0,0,0,6.5,5.6,5.1,6.0,0.0,2,4,5,EXATAS
247799,Tatiana da Silva,0,0,0,0,5.4,5.9,4.9,5.0,,2,3,4,EXATAS
986391,Joaquim de Souza Júnior,0,0,0,0,6.7,6.0,7.4,6.0,1.0,5,3,4,HUMANAS
719938,Edson Cirilo de Pereira Paim,0,0,1,1,5.9,5.4,0.0,,1.0,3,3,3,DIFICULDADE
854239,Avelino da Silva,0,0,1,1,6.1,5.8,0.0,0.0,1.0,9,5,3,DIFICULDADE
565469,Kevin Márcio Ylum,0,0,0,0,5.7,4.8,6.1,4.9,1.0,5,2,6,EXATAS
390381,Renata da Mata,0,0,0,0,5.2,6.0,5.9,5.7,1.0,4,2,6,DIFICULDADE
202883,José Leopoldo de Sobral,0,0,1,1,5.6,5.8,0.0,0.0,0.0,2,2,5,DIFICULDADE
863306,Lina Cecília dos Santos Cuvliman,0,0,0,0,6.5,5.6,6.1,5.4,0.0,8,5,3,EXATAS
653092,Elisângela Angélica da Silva de Cardoso Aetoco,0,0,0,0,6.8,7.3,7.2,6.6,0.0,11,3,3,HUMANAS
216279,Jânio de Alencar,0,0,0,0,7.4,7.0,7.4,7.1,0.0,5,5,3,EXCELENTE
960112,Martin Nancalan,0,0,0,0,7.2,7.4,5.1,6.8,,2,3,5,EXATAS
934261,Mateus de Oliveira Resaze,0,0,0,0,7.2,7.8,4.8,6.7,,4,6,3,MUITO_BOM
161086,Marcos Isaías de Iglesias Mendes da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFICULDADE
535634,Michel David de Souza Icoumaman,0,0,0,0,7.0,4.7,5.6,6.3,1.0,4,2,2,EXATAS
179000,Reginaldo Bartolomeu de Pereira Gomes,0,0,0,0,6.2,6.4,4.7,5.4,1.0,14,5,3,EXATAS
162235,Fabíola Núbia dos Santos de Melo,0,0,0,0,7.2,6.8,8.8,7.4,0.0,14,5,3,EXCELENTE
470828,Daiane Konoka,0,0,0,0,6.5,6.5,6.3,6.5,0.0,16,4,3,MUITO_BOM
665038,Hélio Rodrigues Zowohiu Neto,0,0,0,0,5.3,5.7,5.6,4.5,1.0,9,6,4,EXATAS
749190,Mayra Gomes Góis,0,0,0,0,6.5,6.9,5.2,5.3,1.0,5,3,3,EXATAS
123118,Ana de Martins Ribeiro,0,0,0,0,5.8,6.2,6.4,6.5,,5,2,4,EXATAS
107829,Avelino Ciro Espada,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,0,8,DIFICULDADE
552446,Carolina Amália Aemie,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0,4,5,DIFICULDADE
770321,Jason Isanan,0,0,0,0,6.4,5.1,6.2,5.1,,5,2,2,EXATAS
950890,Felícia de Ferreira,0,0,0,0,7.3,7.6,7.7,6.5,1.0,3,2,5,HUMANAS
357174,Beto Cléber Yaba,0,0,0,0,6.9,6.5,5.3,6.6,0.0,5,2,2,EXATAS
573462,Luke dos Santos,0,0,0,0,5.9,5.4,5.0,6.1,0.0,3,4,4,EXATAS
151388,Ana Olívia Mipi Pewa,0,0,0,0,5.9,5.6,4.9,5.4,,5,2,6,EXATAS
317913,Cíntia Lívia do Amaral de Bragança,0,0,0,0,5.4,6.0,5.8,5.3,1.0,0,0,4,DIFICULDADE
534687,Alana Gejigi,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,2,7,DIFICULDADE
554808,Jean Renato de Britto,0,0,0,0,8.0,8.3,10.6,8.8,0.0,18,4,1,EXCELENTE
615340,Manuel Bonyrn Vais de Menezes,0,0,0,0,6.3,5.9,5.2,4.6,1.0,2,3,3,DIFICULDADE
668330,Elizabete Lidiane Flirne,0,0,0,0,7.2,7.4,6.7,6.7,0.0,16,5,3,MUITO_BOM
631680,Ana de Vargas,1,1,1,3,0.0,0.0,0.0,,1.0,3,4,5,DIFICULDADE
208720,Domingos Orlando de Cerqueira Souto,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFICULDADE
914716,Altair Domingos Ivorn do Espírito Santo,0,0,0,0,7.4,6.9,7.7,6.3,,8,7,2,MUITO_BOM
387293,Luiz Simão Nikefupe de Camargo,0,0,0,0,6.4,7.9,7.6,6.8,0.0,12,3,6,HUMANAS
471940,Hugo Luís do Maranhão Lopes,0,0,0,0,4.3,5.6,7.7,6.1,1.0,12,2,2,HUMANAS
526193,Bóris Jardel Esuvic,0,0,0,0,5.2,5.6,5.4,,1.0,2,0,8,DIFICULDADE
527994,Genir Lívia Teles,0,0,0,0,5.4,5.7,4.6,4.3,1.0,3,2,3,EXATAS
331069,César de Salgado Auploclo,0,0,0,0,5.5,5.7,5.0,4.9,1.0,3,2,6,DIFICULDADE
788708,Danielle da Encarnação,0,0,0,0,6.8,6.6,6.1,5.0,1.0,7,3,5,EXATAS
473542,Taís Breoaman,0,0,0,0,5.5,5.0,7.7,6.6,1.0,4,0,5,HUMANAS
740830,Maurício da Costa,0,0,0,0,6.2,6.0,6.1,5.1,0.0,8,4,4,EXATAS
894573,Vitor Pinhão Nizahe,0,0,0,0,5.9,7.1,7.8,7.3,0.0,5,2,3,HUMANAS
644661,Christie Raíssa Tau,0,0,0,0,6.2,6.1,4.9,,1.0,7,2,5,EXATAS
932150,Michele Jéssica de Souza,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,1,7,DIFICULDADE
752536,Aécio Ezequiel Zuegro Mudeburi Jardim,0,0,0,0,5.7,6.4,4.9,6.6,,2,4,4,EXATAS
835002,Dário Herrera,0,0,0,0,6.9,6.8,4.8,5.1,0.0,11,5,3,EXATAS
746631,Ademar de Souza Rocro Maciel,0,0,0,0,7.3,6.9,8.0,6.6,1.0,10,6,3,HUMANAS
743687,Yuri de Pascoal,0,0,0,0,6.0,6.2,4.6,6.5,,1,5,4,EXATAS
932798,Albino de Leite da Silva Akroan,0,0,0,0,6.7,5.8,6.8,5.3,0.0,9,4,4,DIFICULDADE
190690,Tina Tugarn,0,0,0,0,7.2,7.0,5.3,,1.0,3,5,3,EXATAS
395879,Ricardo Davi de Viana Júnior,0,0,0,0,5.7,5.0,7.4,4.9,1.0,4,2,3,DIFICULDADE
855249,Elisete Rebeca de Souza,0,0,0,0,6.5,6.2,5.6,6.6,1.0,3,5,4,EXATAS
207542,Rita Marina Pornol,0,0,0,0,6.6,6.4,5.3,4.9,1.0,4,2,6,EXATAS
591608,Valter Teles de Meireles Neto,0,0,0,0,7.5,7.6,9.3,7.7,0.0,16,7,1,EXCELENTE
388786,Elaine Sheila Maciel,1,1,1,1,0.0,0.0,0.0,0.0,0.0,12,7,2,DIFICULDADE
813417,Eric Tomáz Sobane,0,0,0,0,5.7,5.3,4.9,5.4,1.0,5,3,5,DIFICULDADE
350358,Augusto Xerxes da Silva,0,0,0,0,6.3,7.3,5.4,7.0,0.0,2,1,7,EXATAS
759475,Kim Mame da Silva,0,0,0,0,6.3,5.8,7.7,5.2,,8,2,3,HUMANAS
702480,Maria Laura Atlas de Macedo Lauomyer,1,1,1,1,0.0,0.0,0.0,,0.0,2,2,6,DIFICULDADE
312398,Iago de Magalhães,0,0,0,0,6.7,6.9,5.8,6.6,1.0,10,4,3,EXATAS
896600,Rosilda de Nogueira,0,0,0,0,7.3,7.5,7.6,6.6,0.0,3,2,2,HUMANAS
525362,Giovanni Mime de Novais Amozão,0,0,0,0,6.7,4.4,8.2,6.9,1.0,5,5,3,HUMANAS
633830,Lúcia Bete de Simões,0,0,0,0,6.9,6.7,6.1,5.4,,9,5,3,EXATAS
959955,Gigi Souto,0,0,0,0,6.6,6.0,5.1,4.4,0.0,3,1,7,DIFICULDADE
269183,Alessandre Ciosman Nbonado,0,0,0,0,7.6,8.0,8.8,7.8,,17,7,1,MUITO_BOM
648467,Arlete Cecília Dleoião,0,0,0,0,6.6,7.3,6.5,5.1,0.0,2,3,5,EXATAS
967882,Mário Eduardo Masaznafo Laporn Fipe,0,0,1,1,7.4,6.6,0.0,,1.0,13,7,2,DIFICULDADE
277647,Valdirene Rosa de Lisboa Azloson,0,0,0,0,6.6,5.3,6.4,5.1,,3,2,6,EXATAS
836746,Sandro Abílio Sytlimgaz Craecunson,0,0,0,0,7.9,8.3,8.3,8.1,,14,3,3,MUITO_BOM
296697,Zeca Isaías Griti,0,0,0,0,6.7,6.1,6.9,4.9,1.0,6,5,2,HUMANAS
963583,Frederico de Monteiro Tsuka,0,0,0,0,6.3,4.4,6.0,5.8,1.0,5,2,3,EXATAS
559134,Rosilda Velma de Vieira,0,0,0,0,7.4,7.4,5.2,6.1,1.0,5,5,3,EXATAS
232283,Suzanne Nayara de Gimenes,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,1,6,DIFICULDADE
364534,Daniela Celeste Keposa de Padilha,0,0,0,0,6.1,4.6,5.7,6.5,1.0,8,5,1,DIFICULDADE
248895,Pedro Yopei,0,0,0,0,5.1,5.5,5.6,,0.0,2,2,3,DIFICULDADE
457175,Sabrina Daiane Ilsurn Eaer,0,0,0,0,6.4,6.0,6.1,6.5,1.0,5,5,1,DIFICULDADE
938733,Tânia Couto,0,0,0,0,5.9,5.6,5.6,4.9,0.0,7,5,3,EXATAS
430236,Isabela Rosana Rosa Maciel,0,0,0,0,6.1,6.5,7.6,6.5,0.0,5,7,3,HUMANAS
705363,Dionísio dos Santos,0,0,0,0,7.3,6.5,6.9,,,1,3,3,HUMANAS
911764,Antônio de Machado Bestavezbe,0,0,0,0,7.1,7.1,7.6,7.0,0.0,12,5,3,HUMANAS
659408,Antônio Azga,0,0,0,0,6.6,6.4,6.1,5.2,0.0,3,5,4,EXATAS
430550,Mayra Aijil de Andrade,0,0,0,0,6.9,7.3,6.3,6.9,1.0,4,0,4,EXATAS
198692,Vanessa Velma Yzbbevian Gomes,0,0,0,0,7.0,6.9,5.3,5.5,1.0,2,0,5,EXATAS
397851,Wellington do Vale Sasan,0,0,0,0,6.1,6.4,5.3,5.4,1.0,4,2,3,EXATAS
434877,Nilton Jorge Fortes do Prado,0,0,0,0,5.8,4.9,5.5,4.6,1.0,2,1,6,EXATAS
887994,Gilberto Lualrian,0,0,0,0,5.3,4.5,5.2,4.8,1.0,2,2,4,EXATAS
126340,Lina Mirian de Alves Mendes,1,1,1,1,0.0,0.0,0.0,0.0,0.0,7,2,6,DIFICULDADE
215580,Sílvia Manuela Ilti de Pereira,0,0,0,0,6.1,5.9,6.3,5.8,0.0,3,5,2,EXATAS
357565,Fátima Edilene de Cardozo do Vale,0,0,0,0,7.1,7.4,9.2,7.9,0.0,20,6,2,HUMANAS
658321,Isaiane Pouã,3,3,1,1,0.0,0.0,0.0,,1.0,3,3,5,DIFICULDADE
285765,Ali dos Reis Júnior,1,1,1,1,0.0,0.0,0.0,0.0,,10,3,5,DIFICULDADE
188175,Marciane Evelyn de Lins,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFICULDADE
472584,Tábata Amália de Souza Duarn,0,0,0,0,6.5,5.1,6.5,6.0,0.0,3,5,3,EXATAS
246601,Jandira Moho,0,0,0,0,6.2,6.2,5.7,6.0,,3,4,3,EXATAS
171285,Clara de Brito,0,0,0,0,7.2,7.6,7.5,7.5,0.0,8,5,3,HUMANAS
395621,Benjamin Albino Adrizan,0,0,0,0,5.4,4.6,5.3,4.8,1.0,2,3,3,EXATAS
587406,Maísa Júlia da Paraíba,1,1,1,1,0.0,0.0,0.0,0.0,,3,4,5,DIFICULDADE
286485,Moacyr Diynurn da Silva,0,0,0,0,6.7,7.3,5.7,7.0,0.0,2,2,3,EXATAS
599447,Terezinha de Peixoto Raenteryn,0,0,0,0,6.0,4.1,5.4,5.2,,2,2,6,EXATAS
298555,Olga Oupri,0,0,0,0,6.8,7.2,7.3,5.9,0.0,3,5,3,HUMANAS
700492,Elisete de Morais,0,0,0,0,6.5,6.8,4.8,6.7,,4,5,2,EXATAS
886083,Dina da Costa Bieal,0,0,0,0,6.4,6.1,4.8,5.8,,2,2,4,EXATAS
394745,Mara Naves de Pereira,0,0,0,0,6.2,6.2,4.7,,1.0,3,2,6,EXATAS
757996,Melissa Rosângela de Magalhães Sanches,0,0,0,0,5.6,4.2,5.1,5.4,,2,2,3,DIFICULDADE
867045,Táles de Andrade,0,0,0,0,6.5,6.9,6.4,7.1,,10,5,2,MUITO_BOM
678102,Kauê Joaquim de Borges,0,0,0,0,6.5,7.2,7.4,7.2,1.0,2,5,3,MUITO_BOM
708271,Heloísa de Assis,0,0,0,0,6.7,7.3,5.7,5.7,0.0,4,3,2,EXATAS
612672,Reginaldo de Arantes Frias,0,0,0,0,7.1,7.1,7.2,5.8,1.0,2,2,3,HUMANAS
640502,Eduarda de Camargo Grizurnão Poeão,0,0,1,1,5.8,5.3,0.0,,,3,1,7,DIFICULDADE
212974,Nilo Camilo Gomes da Silva,1,1,3,1,0.0,0.0,0.0,0.0,0.0,2,1,6,DIFICULDADE
715182,Zenaide Magali Guedes Enatez,0,0,0,0,5.0,4.9,4.7,5.1,1.0,4,4,4,DIFICULDADE
356576,Alberto de Souza Ipinaeov,0,0,0,0,7.1,7.0,7.1,6.9,1.0,2,1,7,HUMANAS
806235,Thaíssa Zunawyl,0,0,0,0,7.3,6.9,6.7,,1.0,4,4,3,HUMANAS
903364,Aécio Juliano de Viana,0,0,0,0,5.0,6.0,6.3,5.4,1.0,2,0,2,EXATAS
734788,Fernanda Azylreoson Hehi de Souza,0,0,0,0,6.7,7.3,9.6,6.8,0.0,5,2,4,MUITO_BOM
440405,Heitor Sandro Valente de São Pedro,1,1,1,3,0.0,0.0,0.0,0.0,,2,5,3,DIFICULDADE
553080,Daiane Physho,0,0,0,0,5.3,5.4,6.2,4.8,0.0,2,2,3,DIFICULDADE
699771,Valdirene Gahe,0,0,0,0,5.3,5.0,6.4,5.4,1.0,3,2,6,DIFICULDADE
832676,Vanessa de Bezerra,3,1,1,1,0.0,0.0,0.0,0.0,0.0,4,2,4,DIFICULDADE
316399,Marciano de Azevedo,0,0,0,0,5.6,5.5,4.9,5.1,1.0,5,4,4,EXATAS
367666,Mário Emílio Rossi de Pereira,0,0,0,0,6.3,6.6,5.1,5.3,1.0,13,5,2,EXATAS
108506,Núbia Vlyli de Pereira,1,3,0,0,0.0,0.0,5.5,5.2,1.0,8,5,6,DIFICULDADE
958316,Diogo de Farias Franco,0,0,0,0,6.9,7.4,5.6,7.2,1.0,15,5,5,EXATAS
241466,Bernardo João Ifro Golgern de Ramos,0,0,0,0,5.8,4.5,6.2,4.4,,2,5,3,EXATAS
508680,Avelino da Silva Terceiro,0,0,0,0,7.0,6.3,7.9,7.0,1.0,12,0,1,HUMANAS
534110,Adriano Simão de Noronha,0,0,0,0,6.8,7.0,5.4,,,5,2,6,EXATAS
897531,Marta Graziele Izere Paim,0,0,0,0,6.0,5.6,5.9,5.7,1.0,3,0,5,EXATAS
240992,Samila Luyabre,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0,2,6,DIFICULDADE
367164,Andressa Evelyn Gloyzum Chaljo,0,0,0,0,7.3,7.2,6.1,,1.0,5,4,3,EXATAS
