MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
612215,37528,0,0,0,0,7.5,7.708983489048493,8.11513029560157,7.226950467145477,0.0,12,5,1,MUITO_BOM
348435,37529,0,0,0,0,6.997665333930931,7.231776889287287,5.8341115553563565,6.488326669654659,0.34111555356356105,5,4,2,MUITO_BOM
613041,37530,0,0,0,0,7.965950480243031,8.563801920972125,9.523306723402438,6.472068729478218,0.0,13,4,2,MUITO_BOM
798753,37531,0,0,0,0,6.8215529924038565,6.986601167316453,7.25650481749126,7.121552992403856,0.0,5,0,2,MUITO_BOM
555629,37532,0,0,0,0,6.904316880940398,4.656119452225162,6.804316880940397,6.097841559529801,0.0,14,5,2,MUITO_BOM
867428,37533,0,0,0,0,6.771968979643805,7.232406530675762,6.21868734690413,7.039562448968043,0.30218775515978347,8,4,3,MUITO_BOM
789706,37534,0,0,0,0,6.832401263304568,7.154934175536379,7.316940492059219,4.648025266091361,0.7746708776818936,2,3,5,MUITO_BOM
555860,37535,0,0,0,0,7.004243941208783,5.955171235714175,6.904243941208783,6.0478780293956085,0.0,10,6,2,MUITO_BOM
379728,37536,0,0,0,0,7.255769732188501,7.413467054073506,7.717322233466515,6.915394643770011,0.5576973218850053,6,5,2,MUITO_BOM
187009,37537,0,0,0,0,6.899509165054133,7.466830278315289,7.098036660216533,6.717075695788222,0.1658486084235553,4,5,3,MUITO_BOM
842619,37538,0,0,0,0,6.886836362232697,6.830254543349046,7.978981826603816,6.8,0.0,3,2,4,MUITO_BOM
357324,37539,0,0,0,0,7.358280613580534,7.024525522224806,8.399367362966407,3.8465204963152404,0.5828061358053395,4,3,3,MUITO_BOM
126366,37540,0,0,0,0,7.088017553783092,7.6,6.749602491340748,4.8755962629888785,0.7066081540563591,6,1,6,MUITO_BOM
646775,37541,0,0,0,0,7.163918053006318,7.536081946993682,7.968815619264215,6.686856592761057,0.0,11,5,1,MUITO_BOM
916783,37542,0,0,0,0,7.316354013187877,7.891822993406062,7.446961677656564,7.161215328937375,0.6939233553131279,9,5,2,MUITO_BOM
459800,37543,0,0,0,0,6.4739294259941715,6.990758821750728,6.292411782492715,0.6468824774489983,0.0,4,3,4,MUITO_BOM
510379,37544,0,0,0,0,7.041455283937818,6.86424119343697,7.275634148186548,3.5408319920554083,1.0,6,4,5,MUITO_BOM
251844,37545,0,0,0,0,7.189449605753081,7.684174408629622,7.778899211506162,7.168348817259243,0.5263759856172971,12,5,3,MUITO_BOM
977724,37546,0,0,0,0,6.611654125656213,6.781578879593496,7.563157759186994,6.19323300524971,1.0,21,3,1,MUITO_BOM
677005,37547,0,0,0,0,7.381165901848584,7.983258579420963,7.693721967282861,7.689536612138102,1.0,3,5,3,MUITO_BOM
902891,37548,0,0,0,0,7.397910032807898,7.201044983596051,6.393730098423694,7.0979100328078975,0.0,14,5,1,MUITO_BOM
576197,37549,0,0,0,0,6.851819999568443,6.8985981810727655,8.966945453760806,6.250418180641209,1.0,12,6,3,MUITO_BOM
890966,37550,0,0,0,0,7.375521403720898,7.627259416123891,8.426564211162693,2.039077900464245,0.0,14,3,3,MUITO_BOM
533396,37551,0,0,0,0,6.59867720250452,6.29834650313065,6.70198419624322,3.0600863309030357,1.0,6,3,4,MUITO_BOM
377474,37552,0,0,0,0,6.519859141943062,6.054612640343421,7.829788712914593,6.570211287085407,1.0,3,3,3,MUITO_BOM
892495,37553,0,0,0,0,7.404177612349038,8.051697314577307,7.964230151624423,7.708355224698076,0.0,5,4,3,MUITO_BOM
117884,37554,0,0,0,0,6.931656488092001,6.814355870178477,7.917300617913524,6.797055252264952,0.4134969104323807,5,2,4,MUITO_BOM
622459,37555,0,0,0,0,6.96565072263239,6.551523916051416,7.44238041974292,6.148476083948585,1.0,6,5,3,MUITO_BOM
643081,37556,0,0,0,0,6.975348547449333,7.021863072956002,8.2,6.427439832145332,1.0,4,3,5,MUITO_BOM
626100,37557,0,0,0,0,7.032974185401344,6.9,7.635129072993278,6.165948370802688,0.16487092700672124,6,0,7,MUITO_BOM
449662,37558,0,0,0,0,6.98717892869202,6.93076839303803,6.68717892869202,6.1,0.5641053565398992,4,2,6,MUITO_BOM
722408,37559,0,0,0,0,7.398078045218306,7.348878859710679,8.04887885971068,7.200320325796949,0.5016016289847444,7,5,2,MUITO_BOM
296392,37560,0,0,0,0,7.6,7.824576528527557,8.762288264263779,7.745339283282149,0.0,21,5,1,MUITO_BOM
739797,37561,0,0,0,0,7.402462886108985,7.074692139236377,7.703694329163477,6.701231443054493,0.0,10,3,2,MUITO_BOM
127799,37562,0,0,0,0,7.3,7.561712345968942,9.559691978642844,1.2443487560093534,0.0,12,5,2,MUITO_BOM
738508,37563,0,0,0,0,7.324014447246548,7.1,7.6480288944930965,3.8716821605759413,0.0,9,3,3,MUITO_BOM
659437,37564,0,0,0,0,7.660452124785919,7.30597264273481,8.351493160683702,7.0,0.0,19,5,1,MUITO_BOM
130057,37565,0,0,0,0,7.015209677791284,7.580703629171731,7.615209677791284,7.061407258343463,0.3654939513804474,13,3,3,MUITO_BOM
476930,37566,0,0,0,0,7.223041564373311,7.659315403123793,7.614220048121863,7.1318630806247585,1.0,10,4,3,MUITO_BOM
903630,37567,0,0,0,0,7.822078843318797,7.832473059912784,9.257132723493228,7.266236529956393,1.0,11,6,2,MUITO_BOM
481460,37568,0,0,0,0,6.8,7.181689810749499,7.325854824267393,7.114184851303178,0.0,9,3,3,MUITO_BOM
355526,37569,0,0,0,0,7.205277427936975,7.049499370286556,7.965331654097481,6.483166456762185,1.0,4,3,3,MUITO_BOM
702476,37570,0,0,0,0,6.731551812062241,6.94732771809336,6.5131680704766595,2.1707982380835067,0.0,5,5,2,MUITO_BOM
703736,37571,0,0,0,0,7.401132358592399,7.500943632160332,8.002075990752731,7.2,0.9981127356793349,7,4,2,MUITO_BOM
316243,37572,0,0,0,0,6.7915032656827155,7.074509797048147,8.249019594096294,2.562091439116042,0.30501088560905254,7,2,4,MUITO_BOM
499618,37573,0,0,0,0,7.272768842831567,7.295982690461982,6.9647342237555305,6.9,0.0,4,3,2,MUITO_BOM
184842,37574,0,0,0,0,7.386311699562117,7.286311699562116,8.935740394745402,6.286311699562116,0.9315584978105841,4,5,3,MUITO_BOM
193231,37575,0,0,0,0,6.8626025654039395,6.315650641350985,7.754200855134647,6.7,0.6927510689183082,3,3,3,MUITO_BOM
214203,37576,0,0,0,0,7.542589964772957,7.3,7.6197600939387815,7.114820070454086,0.0,5,5,3,MUITO_BOM
127160,37577,0,0,0,0,7.222876235288086,7.6,8.817435607750653,1.7738465883740215,0.2570792157063799,11,3,3,MUITO_BOM
689522,37578,0,0,0,0,7.398885748534048,7.53977714970681,7.459108598827238,7.1,0.0,13,4,1,MUITO_BOM
689696,37579,0,0,0,0,7.220557366932099,7.458885266135803,7.334262278220164,7.106852455644033,0.06852455644032918,14,4,1,MUITO_BOM
557614,37580,0,0,0,0,6.790545055305388,6.290545055305388,6.306303296463074,6.5338153871377145,1.0,8,4,3,MUITO_BOM
829132,37581,0,0,0,0,7.182261842535496,7.208869078732252,7.8709526298580155,7.070952629858016,0.0,9,6,1,MUITO_BOM
939778,37582,0,0,0,0,7.3718914116499,7.156217176700201,6.4405429417505005,7.242702862783367,0.42702862783366735,5,4,1,MUITO_BOM
132596,37583,0,0,0,0,6.6055680102051495,6.987973341837625,6.9,6.5703786734701,0.1759466836752498,3,5,3,MUITO_BOM
820513,37584,0,0,0,0,6.824446326458752,7.279114122334002,7.224446326458751,6.939557061167001,0.8488926529175028,6,4,4,MUITO_BOM
416803,37585,0,0,0,0,6.629687923761707,6.758398914231919,7.372265942821279,5.958398914231919,0.0,3,2,3,MUITO_BOM
583518,37586,0,0,0,0,7.034942469507436,7.434942469507436,7.956628313004956,7.074099547758675,1.0,3,0,3,MUITO_BOM
140830,37587,0,0,0,0,7.1,6.732333652879041,6.701384172936711,7.033256434836849,0.3325643483684936,11,0,2,MUITO_BOM
418918,37588,0,0,0,0,7.167667398144862,7.496997805565415,7.185680564752377,6.503002194434585,0.0,4,5,3,MUITO_BOM
914718,37589,0,0,0,0,7.337774896798582,7.049340247683404,7.625329876158298,6.424450206402836,0.0,8,6,2,MUITO_BOM
545887,37590,0,0,0,0,7.8051894454769455,8.2,9.262973613692363,7.336792963651297,0.15801759087175749,12,6,1,MUITO_BOM
261671,37591,0,0,0,0,7.1,7.452494659516578,5.678621198690907,6.967221035448128,0.16389482275935718,4,2,6,MUITO_BOM
386267,37592,0,0,0,0,5.946208947704786,7.718981938774917,7.13608169005165,3.79939038903317,0.5506362882656768,9,4,2,MUITO_BOM
730908,37593,0,0,0,0,7.0136101546835485,7.120415232025324,7.605766997278466,3.6313726296203317,0.46597461329112766,15,6,1,MUITO_BOM
869915,37594,0,0,0,0,7.409976250751625,7.326682499498917,7.129928752254877,7.2,0.0,5,4,3,MUITO_BOM
720252,37595,0,0,0,0,7.181756389159113,7.478829073893925,6.608781945795564,6.9876110196894885,0.0,10,3,6,MUITO_BOM
280724,37596,0,0,0,0,6.841110289350514,7.282220578701027,6.295011093768068,2.061139872732027,0.29444855324743247,8,4,3,MUITO_BOM
720722,37597,0,0,0,0,7.140933453805254,7.5060443641298304,6.404667269026273,6.810711633156103,0.0,8,2,6,MUITO_BOM
555547,37598,0,0,0,0,6.775022499834518,5.2248875008274105,6.862488750082742,6.474932500496447,0.0,11,4,3,MUITO_BOM
539957,37599,0,0,0,0,7.041401976426581,7.110359143006262,7.875897857515653,6.48622240492345,1.0,6,5,2,MUITO_BOM
193159,37600,0,0,0,0,7.267382350081416,7.839914436422848,8.147639040812871,6.997425131869992,0.0,7,5,1,MUITO_BOM
209488,37601,0,0,0,0,7.481694955616442,7.308926607488589,5.835706429954355,1.7428257198174173,1.0,8,4,2,MUITO_BOM
412402,37602,0,0,0,0,7.548026136697318,7.520065341743294,8.444078410091953,7.196052273394635,0.8799346582567067,13,4,3,MUITO_BOM
864712,37603,0,0,0,0,7.086488805250589,7.9,4.613511194749412,6.818382088400941,0.7729776105011767,4,2,3,MUITO_BOM
264914,37604,0,0,0,0,6.780844592761029,6.850899168117081,5.170054575356053,1.718529115902153,0.0,6,5,3,MUITO_BOM
574911,37605,0,0,0,0,8.09927330172565,7.799273301725649,7.206176935331979,7.901816745685877,0.0,6,5,2,MUITO_BOM
988493,37606,0,0,0,0,7.7711214289647925,7.755233673300804,8.589532653398392,6.944766326699196,0.0,12,6,1,MUITO_BOM
484931,37607,0,0,0,0,6.251570020215457,6.855157002021546,6.882958973719907,5.751570020215457,0.4484299797845436,8,5,1,MUITO_BOM
412532,37608,0,0,0,0,7.590015605232494,7.990171657557431,8.090483762207306,0.6390012651204007,0.0,11,6,7,MUITO_BOM
296054,37609,0,0,0,0,7.326107199586611,7.2957263984842395,6.900155196830683,7.660916799035425,0.912976001377964,7,0,5,MUITO_BOM
945621,37610,0,0,0,0,7.349081611317251,7.974540805658625,6.472704028293127,7.149081611317251,0.0,5,3,3,MUITO_BOM
372970,37611,0,0,0,0,6.126477348037493,6.132151065474099,5.379432044112482,5.739716022056241,0.9810876085446472,3,4,3,MUITO_BOM
525338,37612,0,0,0,0,7.455909579296174,7.5,7.182734110146426,3.2626911320831784,0.0,11,4,3,MUITO_BOM
192372,37613,0,0,0,0,7.3190286026796185,6.919028602679618,8.725973681663941,4.736532029194956,0.2930549210156782,10,4,2,MUITO_BOM
681657,37614,0,0,0,0,7.262119185614206,6.96313469064299,7.974746123742804,5.242383712284126,0.0,13,0,7,MUITO_BOM
109690,37615,0,0,0,0,6.89510913543871,7.068633791679263,6.547049312481105,6.542158447919816,1.0,3,2,2,MUITO_BOM
677272,37616,0,0,0,0,7.166774233885885,7.792688207898564,7.622258077961962,7.570430129936603,1.0,3,5,3,MUITO_BOM
933109,37617,0,0,0,0,6.853383269858892,7.5840599238306705,7.7828564254637875,2.239395739939816,0.306766539717783,9,5,1,MUITO_BOM
894779,37618,0,0,0,0,6.9,7.026292739508455,7.033619670623675,6.824136766427056,0.0,10,2,2,MUITO_BOM
735385,37619,0,0,0,0,6.7801531691528725,6.8190809850827625,7.836630278636796,1.349584497604642,0.8015316915287292,5,2,4,MUITO_BOM
317576,37620,0,0,0,0,6.934189976263037,7.0909657007217355,7.504517149639132,6.556775724458699,1.0,6,4,5,MUITO_BOM
524029,37621,0,0,0,0,7.369362037474827,7.565318981262586,7.408086112424483,4.441690725855858,0.0,8,5,3,MUITO_BOM
679866,37622,0,0,0,0,7.030790509306843,7.323069830231052,8.153768132541575,7.030790509306843,0.0,16,5,2,MUITO_BOM
433984,37623,0,0,0,0,6.929161029689688,6.923612990103438,5.959742891137813,0.0,0.0,6,4,3,MUITO_BOM
208385,37624,0,0,0,0,7.462630781143924,7.701046249151388,7.216292653173783,4.947831710369958,0.3736921885607648,4,4,2,MUITO_BOM
531701,37625,0,0,0,0,6.731661889820668,6.686103149701113,7.167084527544833,3.3973853934116054,0.5569484251494435,8,3,4,MUITO_BOM
640108,37626,0,0,0,0,7.479516290149307,7.375419548179168,7.4327739357611105,7.271322806209029,0.040967419701387175,4,3,3,MUITO_BOM
301758,37627,0,0,0,0,6.884009793610783,6.8,6.334604640465039,6.6773268042594776,0.3866340212973891,3,1,3,MUITO_BOM
123803,37628,0,0,0,0,7.1,5.934775827807167,6.901997300040693,0.0,0.6655570555329481,3,4,3,MUITO_BOM
108773,37629,0,0,0,0,7.049872635598602,7.1213375968561445,6.664522248174025,6.92159232565894,1.0,4,4,3,MUITO_BOM
124157,37630,0,0,0,0,6.534489371060577,6.277577114791707,5.8051781996780045,4.0999520598108194,1.0,2,4,3,MUITO_BOM
231863,37631,0,0,0,0,7.2888871075810275,7.797780627870354,7.862222578483794,2.7577517706830106,0.3777742151620562,12,5,2,MUITO_BOM
626797,37632,0,0,0,0,7.147257489607389,7.1637125519630525,7.010970041570442,6.921940083140884,0.47257489607389525,5,3,3,MUITO_BOM
330719,37633,0,0,0,0,6.154607156423955,7.066873955964215,6.042340356883697,6.192029422937376,0.791407555044732,7,3,2,MUITO_BOM
287373,37634,0,0,0,0,6.4,6.333312874353531,6.599963173836356,6.699963173836355,0.0,8,5,5,MUITO_BOM
375313,37635,0,0,0,0,6.925612538720003,7.36196012390401,7.8,6.514877492255999,0.14877492255999358,3,4,3,MUITO_BOM
105916,37636,0,0,0,0,6.800023846162582,5.800064725298438,6.500064725298438,7.199989780216036,0.0,2,4,3,MUITO_BOM
201710,37637,0,0,0,0,6.881685519655517,7.281685519655516,7.236628960688966,6.781685519655516,1.0,12,0,3,MUITO_BOM
194370,37638,0,0,0,0,6.774840190391285,6.958422116449286,6.074627110912999,5.69147134381157,0.0831557671014278,4,4,3,MUITO_BOM
625543,37639,0,0,0,0,7.190575530278593,6.947122348607034,6.837697878885627,6.575395757771254,0.9057553027859327,8,4,3,MUITO_BOM
426290,37640,0,0,0,0,6.885159368250142,7.172260947624786,6.283217157125641,2.8102591522546994,1.0,7,2,5,MUITO_BOM
452898,37641,0,0,0,0,7.1189434398960625,7.014098191812913,7.8665208158544875,6.942732127875275,0.0,6,5,3,MUITO_BOM
395970,37642,0,0,0,0,6.9019834531254025,7.4019834531254025,7.293057914061091,5.148430218739535,1.0,4,4,5,MUITO_BOM
640351,37643,0,0,0,0,7.294306740776877,7.262871160517918,8.222773036892495,7.574257678964165,0.6856441974104117,6,3,3,MUITO_BOM
827836,37644,0,0,0,0,6.525599748961888,7.210400878633392,6.910400878633392,6.302398995847552,0.12799874480943996,4,4,3,MUITO_BOM
687242,37645,0,0,0,0,7.449367225409855,6.874683612704928,7.63544348258203,7.060759869877102,1.0,2,4,3,MUITO_BOM
926905,37646,0,0,0,0,7.353550551548208,7.431509344505049,8.331509344505047,5.4426066185784965,0.24408241408631992,7,5,2,MUITO_BOM
174230,37647,0,0,0,0,7.025371316918466,6.786571707703834,6.7582298554376345,4.325310433687097,0.6268565845923328,5,2,2,MUITO_BOM
999303,37648,0,0,0,0,7.1,7.257972211812516,7.926819376781353,5.262305670062325,0.0,9,4,2,MUITO_BOM
723624,37649,0,0,0,0,6.98658981967484,7.3,6.632949098374201,5.931416913943231,0.28352545081289937,4,2,5,MUITO_BOM
454217,37650,0,0,0,0,7.207691968358676,7.147862606899722,7.782905266534984,6.782905266534984,0.32478670182369285,9,4,3,MUITO_BOM
787661,37651,0,0,0,0,6.282009430590452,7.254392455527639,7.399158505402012,4.7062604272613155,0.6359811388190967,6,6,3,MUITO_BOM
762091,37652,0,0,0,0,7.4,7.225230612934265,8.273846935328674,0.0,0.0,10,1,4,MUITO_BOM
135975,37653,0,0,0,0,7.330761877837294,6.648119202435556,7.871166713784734,3.9039527713592275,0.32690469459323657,4,2,4,MUITO_BOM
800808,37654,0,0,0,0,6.57429927014711,6.1742992701471096,7.3871496350735555,6.740620959380285,0.0,6,0,2,MUITO_BOM
146418,37655,0,0,0,0,6.984963713317665,6.1664247554510965,7.546860195639122,7.0583938111372255,0.2832123777255484,5,2,5,MUITO_BOM
311404,37656,0,0,0,0,7.2,5.925459964093754,9.306789323758336,6.8084866546979175,0.016973309395836078,18,0,3,MUITO_BOM
498995,37657,0,0,0,0,7.115623353522342,7.1375065859106295,6.803103595790455,5.821988606958353,0.0,5,3,2,MUITO_BOM
239342,37658,0,0,0,0,7.3,6.992976663050567,7.630267502712075,6.692976663050566,0.0,4,4,1,MUITO_BOM
806323,37659,0,0,0,0,7.197842407991693,7.250269699001038,7.548112106992733,6.696224213985465,0.0,5,2,3,MUITO_BOM
514744,37660,0,0,0,0,6.970360973295545,7.508144389318218,8.627036097329555,6.916288778636436,0.0,7,2,2,MUITO_BOM
878572,37661,0,0,0,0,6.047689107469061,6.34057252276996,8.597505200362775,5.785766830601796,1.0,4,2,4,MUITO_BOM
430222,37662,0,0,0,0,7.1054957870698745,5.56813998477587,7.137355802294005,6.929669475286751,0.0,8,1,4,MUITO_BOM
902855,37663,0,0,0,0,7.361258695100947,7.177862111486255,6.466413665541236,7.061258695100946,0.05534472128436263,14,5,1,MUITO_BOM
417832,37664,0,0,0,0,7.211542083994308,7.1,7.651308615958257,7.18205611199241,0.0,4,5,3,MUITO_BOM
281833,37665,0,0,0,0,7.303972998044069,7.063355834963277,6.240617163080792,4.57836064449944,0.0,4,4,3,MUITO_BOM
825677,37666,0,0,0,0,7.416777752804409,7.7,7.865111460738286,7.224500112380164,0.0838887640220406,11,6,3,MUITO_BOM
977796,37667,0,0,0,0,6.666495533786623,6.711082588964437,7.488660711715498,6.277321423430997,1.0,20,3,1,MUITO_BOM
436564,37668,0,0,0,0,7.072406713027964,7.521369398239149,7.61929476866152,0.0,0.7448134260559269,7,3,4,MUITO_BOM
586210,37669,0,0,0,0,7.364107735576984,7.576071823717989,6.483748616987038,7.364107735576984,1.0,2,4,4,MUITO_BOM
478081,37670,0,0,0,0,7.821935570400506,8.3,8.50111433803618,7.274721415490955,0.7472141549095511,4,4,3,MUITO_BOM
555498,37671,0,0,0,0,6.7093847518292575,5.633785106585327,6.884984397073189,6.690615248170743,0.01876950365851482,9,4,3,MUITO_BOM
906232,37672,0,0,0,0,7.242121147745931,7.689494863661241,7.715757704508139,6.894747431830621,0.5262628408468972,12,2,2,MUITO_BOM
122468,37673,0,0,0,0,6.949911815977383,7.649911815977383,6.7499118159773825,3.706525617673681,1.0,3,4,3,MUITO_BOM
385763,37674,0,0,0,0,5.07452830304812,8.414563678011373,6.265448113643045,0.6326650985494346,0.10908018940507491,5,4,4,MUITO_BOM
210017,37675,0,0,0,0,7.158024013648722,6.812838421837955,5.496790394540511,3.1940830198368757,0.516048027297443,3,4,2,MUITO_BOM
798904,37676,0,0,0,0,7.02335737964498,6.788028855573976,7.74890491976332,6.77445245988166,0.0,13,2,2,MUITO_BOM
863100,37677,0,0,0,0,6.564905701589639,7.427169955563737,5.6754714920518055,6.470188596820722,0.675471492051805,8,5,3,MUITO_BOM
301330,37678,0,0,0,0,7.144052335538895,6.958457569092785,5.715241868431116,6.542379065784441,0.0,6,0,2,MUITO_BOM
336509,37679,0,0,0,0,7.110452944197386,7.484088240328976,7.363182351934205,3.917305819920691,0.0,5,3,4,MUITO_BOM
318600,37680,0,0,0,0,6.617554311056705,6.935108622113411,7.68338297751935,6.774605821990997,1.0,8,4,5,MUITO_BOM
303105,37681,0,0,0,0,7.59356445834246,7.5,8.58712891668492,6.998391114585615,1.0,12,5,2,MUITO_BOM
783486,37682,0,0,0,0,7.0311480658536505,6.844497236933786,7.522248618466893,6.497418788850255,0.0,12,5,2,MUITO_BOM
932987,37683,0,0,0,0,7.187851817359529,7.985422180831435,9.05383690596621,7.1226365334491195,0.9757036347190575,11,4,2,MUITO_BOM
236437,37684,0,0,0,0,7.52122305586838,7.536330832394858,7.642446111736761,7.22122305586838,1.0,12,5,1,MUITO_BOM
420803,37685,0,0,0,0,7.157529226406074,6.608881518827331,7.92741232078178,6.084941547187853,0.6061769339848164,4,2,4,MUITO_BOM
386308,37686,0,0,0,0,6.072432515651276,7.612688407872609,7.249018566635353,4.257781241049372,0.6170697450796191,9,4,2,MUITO_BOM
867203,37687,0,0,0,0,6.53603178562464,6.936031785624641,6.29190464312608,7.1,0.3603178562464009,7,5,2,MUITO_BOM
873779,37688,0,0,0,0,6.9,7.645907473047233,7.5,6.70601028077253,0.060102807725296636,4,6,2,MUITO_BOM
639347,37689,0,0,0,0,7.018280667648346,7.159140333824173,6.837994112256403,1.4390814563882062,0.8028655539194238,5,3,4,MUITO_BOM
372342,37690,0,0,0,0,7.0,7.211493870668039,7.8,6.548563266166495,0.0,3,5,3,MUITO_BOM
337127,37691,0,0,0,0,7.486992984336746,7.65975526174744,7.7207342147576785,0.0,0.0,6,2,5,MUITO_BOM
203941,37692,0,0,0,0,7.0,7.680282600688407,7.740847802065219,5.667334688123197,1.0,18,5,1,MUITO_BOM
462233,37693,0,0,0,0,7.205751717640247,6.902875858820124,7.204313788230186,6.989934494129567,0.0,3,0,5,MUITO_BOM
657660,37694,0,0,0,0,7.490970741913036,7.227313827942024,7.98171543014494,7.127313827942024,0.0,20,6,1,MUITO_BOM
211067,37695,0,0,0,0,6.995901247757715,6.507888903727429,5.791802495515429,6.623975311939429,0.0,3,5,3,MUITO_BOM
848466,37696,0,0,0,0,6.990182032612132,7.245091016306065,8.333452722796885,6.705819146754591,0.5490898369393441,4,2,3,MUITO_BOM
283919,37697,0,0,0,0,7.425845989740519,8.070770051297409,9.615694112854298,7.64492406155689,0.2584598974051835,11,4,2,MUITO_BOM
582635,37698,0,0,0,0,7.429615995236455,7.659231990472909,8.9,8.255576007145319,0.0,7,5,2,MUITO_BOM
624397,37699,0,0,0,0,7.212132113428822,7.0060660567144115,6.580240347784272,2.86498527021046,0.0,5,2,5,MUITO_BOM
734943,37700,0,0,0,0,6.884691661761265,7.484691661761265,8.676541691193677,6.55374445098498,0.3078194362687745,5,2,3,MUITO_BOM
901464,37701,0,0,0,0,7.674743989970782,7.474743989970782,7.842405947346606,7.580801982448868,0.6868599749269553,14,5,2,MUITO_BOM
545408,37702,0,0,0,0,6.9881027286303885,7.977216234735992,8.0,3.8810272863038913,1.0,10,5,2,MUITO_BOM
889259,37703,0,0,0,0,7.3,7.019051689526693,6.701609010809028,5.618966209466146,0.9364943682443576,4,3,3,MUITO_BOM
943196,37704,0,0,0,0,6.742721054851083,7.018934212375903,6.437868424751805,5.990294739801444,1.0,4,5,3,MUITO_BOM
146109,37705,0,0,0,0,7.0025851188488355,5.822267757505809,7.743537202877912,5.968978573813976,0.0,6,2,5,MUITO_BOM
349262,37706,0,0,0,0,7.175883850897145,7.805145186378568,7.9810290372757136,7.4154355591357035,1.0,4,0,2,MUITO_BOM
997339,37707,0,0,0,0,6.2347502561943084,7.013708803022899,6.997874615708537,6.162167862240107,1.0,3,3,3,MUITO_BOM
950223,37708,0,0,0,0,7.256976384292936,7.430398208376632,7.160796416753263,6.45066368062772,0.6328908795815203,10,4,4,MUITO_BOM
283466,37709,0,0,0,0,7.311962210287619,7.511962210287619,7.295697682300954,0.4306395703542933,0.059811051438096285,4,0,3,MUITO_BOM
721384,37710,0,0,0,0,6.837723389976576,7.113170169929728,7.32276610023424,7.092521355128832,0.8113830501171201,3,4,3,MUITO_BOM
812413,37711,0,0,0,0,6.508489911925624,7.113523538840211,6.188053803063339,1.9827185749448164,0.30503362691458713,6,5,1,MUITO_BOM
868461,37712,0,0,0,0,7.358621056356672,7.7,7.801061543905906,5.235545769332592,0.0,13,2,1,MUITO_BOM
742684,37713,0,0,0,0,7.526263962499123,7.21054935000039,8.863186687500487,7.368461362500682,0.0,8,5,2,MUITO_BOM
997843,37714,0,0,0,0,6.0874114486128965,6.518365125439725,7.578910083626482,4.817002729972827,1.0,5,2,3,MUITO_BOM
408110,37715,0,0,0,0,7.003838668498012,6.690403328754971,7.643282330128479,3.7200557000887176,0.0,9,6,1,MUITO_BOM
790251,37716,0,0,0,0,7.26943354493193,7.107641613767017,6.591699365204208,6.646508703630879,0.07641613767017386,13,5,3,MUITO_BOM
784775,37717,0,0,0,0,7.3,6.9,8.528595940471916,3.7191926477921746,0.4761700496067359,9,2,2,MUITO_BOM
147943,37718,0,0,0,0,7.161356613927855,7.561356613927854,6.825077246793603,6.893216930360729,1.0,2,5,3,MUITO_BOM
739087,37719,0,0,0,0,7.235612510976514,7.491737620741651,7.0438748902348625,4.249574275550092,0.35612510976513756,8,2,3,MUITO_BOM
879524,37720,0,0,0,0,7.295097023228079,7.34824893686717,6.607704677784447,6.54754851161404,0.5035021262656578,9,5,3,MUITO_BOM
372685,37721,0,0,0,0,6.204021766668464,6.186684805557053,5.750760988896678,4.711793216649591,0.8266303888858931,3,4,3,MUITO_BOM
975099,37722,0,0,0,0,7.622487886758171,7.391520375241105,7.640829295586057,6.219536899239658,0.09861784068990476,19,6,1,MUITO_BOM
288044,37723,0,0,0,0,6.7816834716162155,6.983465730713873,7.052673388646486,5.218810465790994,0.25445564774414375,6,4,5,MUITO_BOM
945740,37724,0,0,0,0,7.314647576125725,7.957323788062863,6.386618940314312,7.114647576125725,0.0,5,3,3,MUITO_BOM
648688,37725,0,0,0,0,6.183365891526839,7.1791585271182905,7.881164534742045,5.912231394903573,0.0,10,5,3,MUITO_BOM
699628,37726,0,0,0,0,6.942826427516971,7.812964674557797,8.542826427516973,7.129861752959174,0.766205843197247,4,5,3,MUITO_BOM
683007,37727,0,0,0,0,6.681337848452439,7.162675696904879,8.26490544432561,6.967135191746343,0.0,2,5,3,MUITO_BOM
339027,37728,0,0,0,0,6.628959851721669,7.053733271550695,6.861199814652086,0.0,0.0,8,4,3,MUITO_BOM
557743,37729,0,0,0,0,6.701554025295256,6.201554025295256,6.365630649803163,5.910878177066794,1.0,7,4,3,MUITO_BOM
388414,37730,0,0,0,0,6.832991349015051,6.399440389297356,6.733271154366372,6.833364422816814,0.33364422816813555,8,3,2,MUITO_BOM
707624,37731,0,0,0,0,6.802128807099402,7.0,8.665427109761678,6.351064403549701,0.0,15,3,4,MUITO_BOM
903114,37732,0,0,0,0,7.588975416531648,7.615745916369625,7.15590166612659,7.251180333225318,0.377950833063295,10,5,1,MUITO_BOM
355951,37733,0,0,0,0,7.040884565908835,7.2,7.120442282954417,6.7795577170455825,1.0,3,4,2,MUITO_BOM
345424,37734,0,0,0,0,7.651482633843298,7.615132933624742,8.557413169216492,7.630265867249483,0.7878323340618547,6,4,3,MUITO_BOM
204539,37735,0,0,0,0,7.240947647704374,7.654094764770437,8.30495758752519,6.824568588622624,0.0,9,5,3,MUITO_BOM
